isBest	lncRNA_gene	lncRNA_transcript	partnerRNA_gene	partnerRNA_transcript	direction	type	distance	subtype	location
1	MSTRG.57802	MSTRG.57802.10	g20696	g20696.t1	sense	intergenic	4436	same_strand	downstream
1	MSTRG.877	MSTRG.877.1	g331	g331.t1	antisense	intergenic	405	convergent	downstream
0	MSTRG.877	MSTRG.877.1	g332	g332.t1	sense	intergenic	4073	same_strand	downstream
1	MSTRG.36784	MSTRG.36784.1	g13409	g13409.t1	antisense	intergenic	34834	convergent	downstream
1	MSTRG.3896	MSTRG.3896.3	g1443	g1443.t1	antisense	intergenic	2763	divergent	upstream
0	MSTRG.3896	MSTRG.3896.3	g1442	g1442.t1	sense	intergenic	9440	same_strand	downstream
0	MSTRG.3896	MSTRG.3896.3	g1444	g1444.t1	antisense	intergenic	3339	convergent	downstream
1	MSTRG.28576	MSTRG.28576.1	g10607	g10607.t1	sense	intergenic	890	same_strand	upstream
0	MSTRG.28576	MSTRG.28576.1	g10605	g10605.t1	antisense	intergenic	9966	divergent	upstream
0	MSTRG.28576	MSTRG.28576.1	g10606	g10606.t1	sense	intergenic	8763	same_strand	downstream
1	MSTRG.62118	MSTRG.62118.1	g22242	g22242.t1	sense	intergenic	6864	same_strand	downstream
1	MSTRG.37217	MSTRG.37217.1	g13555	g13555.t1	antisense	genic	0	nested	exonic
0	MSTRG.37217	MSTRG.37217.1	g13549	g13549.t1	antisense	intergenic	2370	convergent	downstream
0	MSTRG.37217	MSTRG.37217.1	g13554	g13554.t1	sense	intergenic	8302	same_strand	upstream
0	MSTRG.37217	MSTRG.37217.1	g13549	g13549.t3	antisense	intergenic	2370	convergent	downstream
0	MSTRG.37217	MSTRG.37217.1	g13549	g13549.t2	antisense	intergenic	2370	convergent	downstream
1	MSTRG.57030	MSTRG.57030.17	g20428	g20428.t1	sense	intergenic	51172	same_strand	upstream
1	MSTRG.29945	MSTRG.29945.1	g11094	g11094.t1	antisense	genic	0	nested	intronic
0	MSTRG.29945	MSTRG.29945.1	g11095	g11095.t1	antisense	intergenic	6974	convergent	downstream
0	MSTRG.29945	MSTRG.29945.1	g11093	g11093.t1	antisense	intergenic	2131	divergent	upstream
1	MSTRG.63783	MSTRG.63783.1	g22840	g22840.t1	antisense	intergenic	10635	divergent	upstream
0	MSTRG.63783	MSTRG.63783.1	g22839	g22839.t1	antisense	intergenic	15523	convergent	downstream
1	MSTRG.42726	MSTRG.42726.1	g15343	g15343.t1	antisense	genic	0	nested	exonic
0	MSTRG.42726	MSTRG.42726.1	g15342	g15342.t2	antisense	intergenic	9233	convergent	downstream
0	MSTRG.42726	MSTRG.42726.1	g15342	g15342.t1	antisense	intergenic	9233	convergent	downstream
1	MSTRG.65117	MSTRG.65117.1	g23356	g23356.t1	antisense	genic	0	overlapping	exonic
0	MSTRG.65117	MSTRG.65117.1	g23357	g23357.t1	sense	intergenic	4794	same_strand	upstream
1	MSTRG.62340	MSTRG.62340.1	g22294	g22294.t1	sense	intergenic	26331	same_strand	upstream
1	MSTRG.44017	MSTRG.44017.1	g15802	g15802.t2	antisense	intergenic	68	convergent	downstream
0	MSTRG.44017	MSTRG.44017.1	g15800	g15800.t1	antisense	intergenic	4961	divergent	upstream
0	MSTRG.44017	MSTRG.44017.1	g15801	g15801.t1	antisense	intergenic	1281	divergent	upstream
0	MSTRG.44017	MSTRG.44017.1	g15802	g15802.t1	antisense	intergenic	68	convergent	downstream
1	MSTRG.36068	MSTRG.36068.1	g13177	g13177.t1	antisense	intergenic	19925	divergent	upstream
1	MSTRG.23197	MSTRG.23197.14	g8553	g8553.t1	sense	intergenic	4971	same_strand	downstream
1	MSTRG.35030	MSTRG.35030.3	g12853	g12853.t1	sense	intergenic	2649	same_strand	upstream
0	MSTRG.35030	MSTRG.35030.3	g12854	g12854.t1	antisense	intergenic	8481	divergent	upstream
1	MSTRG.60622	MSTRG.60622.3	g21700	g21700.t1	antisense	intergenic	2497	convergent	downstream
1	MSTRG.54768	MSTRG.54768.6	g19867	g19867.t1	sense	intergenic	385	same_strand	upstream
0	MSTRG.54768	MSTRG.54768.6	g19868	g19868.t1	sense	intergenic	9254	same_strand	downstream
1	MSTRG.65633	MSTRG.65633.2	g23587	g23587.t1	antisense	intergenic	1830	divergent	upstream
1	MSTRG.20256	MSTRG.20256.1	g7726	g7726.t1	antisense	genic	0	containing	intronic
0	MSTRG.20256	MSTRG.20256.1	g7727	g7727.t1	antisense	intergenic	457	convergent	downstream
1	MSTRG.62456	MSTRG.62456.1	g22343	g22343.t1	antisense	intergenic	7743	convergent	downstream
0	MSTRG.62456	MSTRG.62456.1	g22344	g22344.t1	antisense	intergenic	7743	convergent	downstream
1	MSTRG.35926	MSTRG.35926.1	g13130	g13130.t1	antisense	intergenic	15864	divergent	upstream
0	MSTRG.35926	MSTRG.35926.1	g13131	g13131.t1	sense	intergenic	19427	same_strand	downstream
1	MSTRG.16420	MSTRG.16420.1	g6253	g6253.t1	antisense	intergenic	6419	convergent	downstream
1	MSTRG.35353	MSTRG.35353.1	g12947	g12947.t2	antisense	genic	0	nested	intronic
0	MSTRG.35353	MSTRG.35353.1	g12946	g12946.t2	antisense	intergenic	8284	convergent	downstream
0	MSTRG.35353	MSTRG.35353.1	g12946	g12946.t1	antisense	intergenic	8284	convergent	downstream
0	MSTRG.35353	MSTRG.35353.1	g12947	g12947.t1	antisense	genic	0	nested	intronic
1	MSTRG.34678	MSTRG.34678.5	g12724	g12724.t1	sense	intergenic	4126	same_strand	downstream
1	MSTRG.2631	MSTRG.2631.1	g918	g918.t1	sense	intergenic	23222	same_strand	downstream
0	MSTRG.2631	MSTRG.2631.1	g919	g919.t1	sense	intergenic	27138	same_strand	downstream
1	MSTRG.45788	MSTRG.45788.6	g16589	g16589.t2	sense	genic	0	nested	intronic
0	MSTRG.45788	MSTRG.45788.6	g16589	g16589.t1	sense	intergenic	493	same_strand	upstream
1	MSTRG.23683	MSTRG.23683.1	g8761	g8761.t1	antisense	intergenic	3638	convergent	downstream
1	MSTRG.26962	MSTRG.26962.1	g9989	g9989.t2	sense	intergenic	8677	same_strand	downstream
0	MSTRG.26962	MSTRG.26962.1	g9989	g9989.t1	sense	intergenic	8677	same_strand	downstream
1	MSTRG.62158	MSTRG.62158.1	g22256	g22256.t1	antisense	intergenic	3988	convergent	downstream
1	MSTRG.51492	MSTRG.51492.4	g18610	g18610.t2	sense	intergenic	16117	same_strand	upstream
0	MSTRG.51492	MSTRG.51492.4	g18610	g18610.t1	sense	intergenic	16285	same_strand	upstream
1	MSTRG.36160	MSTRG.36160.1	g13205	g13205.t1	antisense	intergenic	15732	divergent	upstream
1	MSTRG.15823	MSTRG.15823.1	g6052	g6052.t1	sense	intergenic	7684	same_strand	upstream
1	MSTRG.42371	MSTRG.42371.2	g15232	g15232.t1	antisense	intergenic	215	convergent	downstream
1	MSTRG.40655	MSTRG.40655.2	g14768	g14768.t1	sense	intergenic	10324	same_strand	downstream
1	MSTRG.65383	MSTRG.65383.1	g23494	g23494.t3	antisense	intergenic	7648	divergent	upstream
0	MSTRG.65383	MSTRG.65383.1	g23494	g23494.t2	antisense	intergenic	7648	divergent	upstream
0	MSTRG.65383	MSTRG.65383.1	g23494	g23494.t1	antisense	intergenic	7648	divergent	upstream
1	MSTRG.53449	MSTRG.53449.1	g19211	g19211.t1	antisense	intergenic	13476	convergent	downstream
1	MSTRG.8991	MSTRG.8991.1	g3253	g3253.t1	antisense	intergenic	4425	divergent	upstream
0	MSTRG.8991	MSTRG.8991.1	g3252	g3252.t1	antisense	intergenic	4918	convergent	downstream
1	MSTRG.18051	MSTRG.18051.1	g6937	g6937.t1	sense	intergenic	3613	same_strand	downstream
0	MSTRG.18051	MSTRG.18051.1	g6937	g6937.t2	sense	intergenic	3613	same_strand	downstream
1	MSTRG.48783	MSTRG.48783.1	g17646	g17646.t2	sense	genic	0	nested	intronic
0	MSTRG.48783	MSTRG.48783.1	g17645	g17645.t1	antisense	intergenic	1572	divergent	upstream
0	MSTRG.48783	MSTRG.48783.1	g17646	g17646.t1	sense	genic	0	nested	intronic
0	MSTRG.48783	MSTRG.48783.1	g17645	g17645.t2	antisense	intergenic	6308	divergent	upstream
1	MSTRG.7819	MSTRG.7819.2	g2778	g2778.t1	antisense	intergenic	9497	convergent	downstream
1	MSTRG.24381	MSTRG.24381.5	g9015	g9015.t1	antisense	intergenic	447	convergent	downstream
0	MSTRG.24381	MSTRG.24381.5	g9014	g9014.t2	antisense	intergenic	1302	divergent	upstream
0	MSTRG.24381	MSTRG.24381.5	g9017	g9017.t1	antisense	intergenic	7492	convergent	downstream
0	MSTRG.24381	MSTRG.24381.5	g9014	g9014.t1	antisense	intergenic	1302	divergent	upstream
0	MSTRG.24381	MSTRG.24381.5	g9015	g9015.t2	antisense	intergenic	447	convergent	downstream
0	MSTRG.24381	MSTRG.24381.5	g9016	g9016.t1	antisense	intergenic	6024	convergent	downstream
0	MSTRG.24381	MSTRG.24381.5	g9013	g9013.t1	antisense	intergenic	8761	divergent	upstream
1	MSTRG.22584	MSTRG.22584.1	g8330	g8330.t1	antisense	intergenic	7172	convergent	downstream
1	MSTRG.14904	MSTRG.14904.1	g5672	g5672.t3	antisense	genic	0	nested	intronic
0	MSTRG.14904	MSTRG.14904.1	g5672	g5672.t4	antisense	genic	0	nested	intronic
1	MSTRG.56413	MSTRG.56413.2	g20287	g20287.t2	antisense	intergenic	59	convergent	downstream
0	MSTRG.56413	MSTRG.56413.2	g20286	g20286.t1	antisense	intergenic	6188	divergent	upstream
0	MSTRG.56413	MSTRG.56413.2	g20287	g20287.t1	antisense	intergenic	59	convergent	downstream
1	MSTRG.64693	MSTRG.64693.1	g23174	g23174.t2	sense	intergenic	2239	same_strand	downstream
0	MSTRG.64693	MSTRG.64693.1	g23174	g23174.t1	sense	intergenic	2239	same_strand	downstream
0	MSTRG.64693	MSTRG.64693.1	g23173	g23173.t1	antisense	intergenic	7861	convergent	downstream
1	MSTRG.28045	MSTRG.28045.1	g10394	g10394.t1	sense	intergenic	19162	same_strand	upstream
0	MSTRG.28045	MSTRG.28045.1	g10394	g10394.t2	sense	intergenic	19195	same_strand	upstream
1	MSTRG.16631	MSTRG.16631.1	g6303	g6303.t1	antisense	intergenic	17364	divergent	upstream
1	MSTRG.28908	MSTRG.28908.1	g10729	g10729.t1	antisense	intergenic	23016	divergent	upstream
0	MSTRG.28908	MSTRG.28908.1	g10730	g10730.t1	antisense	intergenic	28731	convergent	downstream
1	MSTRG.61484	MSTRG.61484.1	g22026	g22026.t1	sense	genic	0	nested	intronic
0	MSTRG.61484	MSTRG.61484.1	g22025	g22025.t1	antisense	intergenic	9638	divergent	upstream
1	MSTRG.13736	MSTRG.13736.1	g5058	g5058.t1	antisense	intergenic	772	convergent	downstream
0	MSTRG.13736	MSTRG.13736.1	g5058	g5058.t2	antisense	intergenic	772	convergent	downstream
1	MSTRG.5349	MSTRG.5349.1	g1944	g1944.t1	antisense	intergenic	8202	convergent	downstream
0	MSTRG.5349	MSTRG.5349.1	g1944	g1944.t2	antisense	intergenic	8202	convergent	downstream
1	MSTRG.16264	MSTRG.16264.2	g6211	g6211.t1	antisense	genic	0	overlapping	exonic
0	MSTRG.16264	MSTRG.16264.2	g6210	g6210.t1	antisense	genic	0	containing	intronic
0	MSTRG.16264	MSTRG.16264.2	g6212	g6212.t1	antisense	intergenic	7332	divergent	upstream
0	MSTRG.16264	MSTRG.16264.2	g6208	g6208.t1	sense	intergenic	7241	same_strand	upstream
0	MSTRG.16264	MSTRG.16264.2	g6209	g6209.t1	antisense	genic	0	overlapping	exonic
1	MSTRG.63979	MSTRG.63979.15	g22907	g22907.t1	antisense	genic	0	containing	intronic
0	MSTRG.63979	MSTRG.63979.15	g22910	g22910.t2	antisense	intergenic	9059	convergent	downstream
0	MSTRG.63979	MSTRG.63979.15	g22910	g22910.t1	antisense	intergenic	9059	convergent	downstream
0	MSTRG.63979	MSTRG.63979.15	g22909	g22909.t1	antisense	intergenic	5759	convergent	downstream
0	MSTRG.63979	MSTRG.63979.15	g22908	g22908.t1	sense	intergenic	3285	same_strand	upstream
0	MSTRG.63979	MSTRG.63979.15	g22906	g22906.t1	sense	intergenic	9492	same_strand	downstream
1	MSTRG.14950	MSTRG.14950.1	g5687	g5687.t1	antisense	genic	0	overlapping	exonic
0	MSTRG.14950	MSTRG.14950.1	g5688	g5688.t1	antisense	intergenic	1109	divergent	upstream
0	MSTRG.14950	MSTRG.14950.1	g5688	g5688.t2	antisense	intergenic	1091	divergent	upstream
0	MSTRG.14950	MSTRG.14950.1	g5689	g5689.t1	sense	intergenic	6558	same_strand	downstream
1	MSTRG.41090	MSTRG.41090.1	g14913	g14913.t1	antisense	intergenic	5315	divergent	upstream
1	MSTRG.8282	MSTRG.8282.1	g2949	g2949.t1	antisense	intergenic	28597	divergent	upstream
0	MSTRG.8282	MSTRG.8282.1	g2948	g2948.t1	antisense	intergenic	29594	divergent	upstream
1	MSTRG.26191	MSTRG.26191.1	g9737	g9737.t1	antisense	genic	0	containing	intronic
1	MSTRG.15042	MSTRG.15042.2	g5732	g5732.t1	antisense	genic	0	nested	exonic
1	MSTRG.60350	MSTRG.60350.1	g21599	g21599.t1	antisense	intergenic	1152	divergent	upstream
0	MSTRG.60350	MSTRG.60350.1	g21598	g21598.t1	sense	intergenic	3407	same_strand	upstream
1	MSTRG.53624	MSTRG.53624.1	g19292	g19292.t2	antisense	intergenic	5860	divergent	upstream
0	MSTRG.53624	MSTRG.53624.1	g19292	g19292.t1	antisense	intergenic	5893	divergent	upstream
1	MSTRG.21996	MSTRG.21996.1	g8161	g8161.t1	sense	intergenic	292	same_strand	upstream
0	MSTRG.21996	MSTRG.21996.1	g8162	g8162.t1	antisense	intergenic	2636	divergent	upstream
1	MSTRG.54678	MSTRG.54678.1	g19837	g19837.t1	antisense	intergenic	216	divergent	upstream
0	MSTRG.54678	MSTRG.54678.1	g19836	g19836.t3	antisense	intergenic	8781	convergent	downstream
0	MSTRG.54678	MSTRG.54678.1	g19836	g19836.t1	antisense	intergenic	8781	convergent	downstream
0	MSTRG.54678	MSTRG.54678.1	g19836	g19836.t2	antisense	intergenic	8781	convergent	downstream
1	MSTRG.35119	MSTRG.35119.2	g12877	g12877.t1	sense	intergenic	7121	same_strand	upstream
1	MSTRG.18454	MSTRG.18454.1	g7108	g7108.t1	antisense	genic	0	containing	intronic
0	MSTRG.18454	MSTRG.18454.1	g7109	g7109.t1	antisense	genic	0	containing	intronic
1	MSTRG.25869	MSTRG.25869.1	g9607	g9607.t1	sense	intergenic	35356	same_strand	upstream
0	MSTRG.25869	MSTRG.25869.1	g9609	g9609.t1	antisense	intergenic	37820	divergent	upstream
0	MSTRG.25869	MSTRG.25869.1	g9608	g9608.t2	antisense	intergenic	36723	divergent	upstream
0	MSTRG.25869	MSTRG.25869.1	g9608	g9608.t1	antisense	intergenic	37275	divergent	upstream
0	MSTRG.25869	MSTRG.25869.1	g9610	g9610.t1	sense	intergenic	39635	same_strand	downstream
1	MSTRG.51545	MSTRG.51545.2	g18627	g18627.t1	sense	genic	0	containing	intronic
0	MSTRG.51545	MSTRG.51545.2	g18628	g18628.t1	sense	intergenic	1867	same_strand	upstream
1	MSTRG.62779	MSTRG.62779.1	g22438	g22438.t1	antisense	genic	0	nested	exonic
0	MSTRG.62779	MSTRG.62779.1	g22439	g22439.t1	sense	intergenic	9895	same_strand	downstream
1	MSTRG.28316	MSTRG.28316.1	g10504	g10504.t1	antisense	genic	0	overlapping	exonic
1	MSTRG.58218	MSTRG.58218.1	g20819	g20819.t1	antisense	genic	0	nested	intronic
0	MSTRG.58218	MSTRG.58218.1	g20819	g20819.t3	antisense	intergenic	370	divergent	upstream
1	MSTRG.4091	MSTRG.4091.4	g1503	g1503.t1	sense	intergenic	15232	same_strand	downstream
1	MSTRG.37885	MSTRG.37885.1	g13820	g13820.t1	antisense	intergenic	2292	divergent	upstream
0	MSTRG.37885	MSTRG.37885.1	g13820	g13820.t2	antisense	intergenic	2292	divergent	upstream
1	MSTRG.53816	MSTRG.53816.3	g19354	g19354.t1	antisense	intergenic	3548	convergent	downstream
1	MSTRG.13984	MSTRG.13984.1	g5190	g5190.t1	antisense	intergenic	18009	divergent	upstream
1	MSTRG.65455	MSTRG.65455.1	g23518	g23518.t2	antisense	genic	0	overlapping	intronic
0	MSTRG.65455	MSTRG.65455.1	g23517	g23517.t1	antisense	intergenic	6183	convergent	downstream
0	MSTRG.65455	MSTRG.65455.1	g23518	g23518.t1	antisense	genic	0	overlapping	intronic
0	MSTRG.65455	MSTRG.65455.1	g23519	g23519.t1	sense	intergenic	1118	same_strand	downstream
1	MSTRG.61331	MSTRG.61331.1	g21973	g21973.t1	antisense	intergenic	9116	divergent	upstream
0	MSTRG.61331	MSTRG.61331.1	g21972	g21972.t1	antisense	intergenic	9850	convergent	downstream
1	MSTRG.58746	MSTRG.58746.1	g21024	g21024.t1	sense	intergenic	1408	same_strand	upstream
0	MSTRG.58746	MSTRG.58746.1	g21025	g21025.t1	sense	intergenic	9911	same_strand	downstream
1	MSTRG.4753	MSTRG.4753.1	g1717	g1717.t1	antisense	intergenic	5157	divergent	upstream
1	MSTRG.37012	MSTRG.37012.1	g13473	g13473.t1	antisense	genic	0	overlapping	exonic
0	MSTRG.37012	MSTRG.37012.1	g13470	g13470.t1	antisense	intergenic	9510	divergent	upstream
0	MSTRG.37012	MSTRG.37012.1	g13472	g13472.t2	antisense	intergenic	80	divergent	upstream
0	MSTRG.37012	MSTRG.37012.1	g13474	g13474.t1	antisense	intergenic	5717	convergent	downstream
0	MSTRG.37012	MSTRG.37012.1	g13472	g13472.t1	antisense	intergenic	80	divergent	upstream
0	MSTRG.37012	MSTRG.37012.1	g13471	g13471.t1	antisense	intergenic	5210	divergent	upstream
1	MSTRG.52827	MSTRG.52827.1	g19013	g19013.t1	antisense	intergenic	8063	convergent	downstream
1	MSTRG.8529	MSTRG.8529.1	g3036	g3036.t2	antisense	genic	0	nested	exonic
0	MSTRG.8529	MSTRG.8529.1	g3035	g3035.t1	antisense	intergenic	2534	divergent	upstream
0	MSTRG.8529	MSTRG.8529.1	g3032	g3032.t1	antisense	intergenic	8035	divergent	upstream
0	MSTRG.8529	MSTRG.8529.1	g3037	g3037.t2	antisense	intergenic	1355	convergent	downstream
0	MSTRG.8529	MSTRG.8529.1	g3034	g3034.t1	antisense	intergenic	6545	divergent	upstream
0	MSTRG.8529	MSTRG.8529.1	g3032	g3032.t2	antisense	intergenic	8658	divergent	upstream
0	MSTRG.8529	MSTRG.8529.1	g3032	g3032.t3	antisense	intergenic	7996	divergent	upstream
0	MSTRG.8529	MSTRG.8529.1	g3037	g3037.t1	antisense	intergenic	1293	convergent	downstream
0	MSTRG.8529	MSTRG.8529.1	g3036	g3036.t1	antisense	genic	0	nested	exonic
0	MSTRG.8529	MSTRG.8529.1	g3038	g3038.t1	antisense	intergenic	3860	convergent	downstream
1	MSTRG.33096	MSTRG.33096.2	g12210	g12210.t1	antisense	intergenic	2950	convergent	downstream
0	MSTRG.33096	MSTRG.33096.2	g12211	g12211.t1	antisense	intergenic	4635	convergent	downstream
1	MSTRG.495	MSTRG.495.1	g192	g192.t1	sense	intergenic	4688	same_strand	upstream
0	MSTRG.495	MSTRG.495.1	g193	g193.t1	sense	intergenic	8228	same_strand	upstream
1	MSTRG.29503	MSTRG.29503.1	g10973	g10973.t1	sense	intergenic	24150	same_strand	upstream
0	MSTRG.29503	MSTRG.29503.1	g10974	g10974.t1	sense	intergenic	25511	same_strand	upstream
1	MSTRG.41879	MSTRG.41879.1	g15131	g15131.t1	antisense	intergenic	37337	convergent	downstream
1	MSTRG.59249	MSTRG.59249.1	g21199	g21199.t1	antisense	intergenic	5345	divergent	upstream
1	MSTRG.39931	MSTRG.39931.1	g14509	g14509.t1	antisense	intergenic	14428	divergent	upstream
0	MSTRG.39931	MSTRG.39931.1	g14510	g14510.t2	antisense	intergenic	18032	convergent	downstream
0	MSTRG.39931	MSTRG.39931.1	g14510	g14510.t1	antisense	intergenic	18032	convergent	downstream
1	MSTRG.45901	MSTRG.45901.35	g16619	g16619.t2	sense	intergenic	7525	same_strand	downstream
0	MSTRG.45901	MSTRG.45901.35	g16619	g16619.t1	sense	intergenic	7525	same_strand	downstream
1	MSTRG.57229	MSTRG.57229.1	g20492	g20492.t1	sense	intergenic	5368	same_strand	downstream
0	MSTRG.57229	MSTRG.57229.1	g20492	g20492.t2	sense	intergenic	5736	same_strand	downstream
1	MSTRG.15951	MSTRG.15951.1	g6097	g6097.t1	antisense	genic	0	overlapping	exonic
0	MSTRG.15951	MSTRG.15951.1	g6098	g6098.t2	antisense	intergenic	3003	convergent	downstream
0	MSTRG.15951	MSTRG.15951.1	g6098	g6098.t1	antisense	intergenic	3003	convergent	downstream
0	MSTRG.15951	MSTRG.15951.1	g6096	g6096.t1	sense	intergenic	4786	same_strand	downstream
1	MSTRG.12510	MSTRG.12510.1	g4463	g4463.t3	antisense	intergenic	267	divergent	upstream
0	MSTRG.12510	MSTRG.12510.1	g4463	g4463.t1	antisense	intergenic	9339	divergent	upstream
0	MSTRG.12510	MSTRG.12510.1	g4463	g4463.t2	antisense	intergenic	9357	divergent	upstream
1	MSTRG.8670	MSTRG.8670.2	g3109	g3109.t2	sense	intergenic	6546	same_strand	upstream
0	MSTRG.8670	MSTRG.8670.2	g3109	g3109.t1	sense	intergenic	6546	same_strand	upstream
1	MSTRG.30133	MSTRG.30133.7	g11147	g11147.t1	antisense	genic	0	overlapping	exonic
0	MSTRG.30133	MSTRG.30133.7	g11146	g11146.t1	antisense	intergenic	2840	divergent	upstream
1	MSTRG.51804	MSTRG.51804.2	g18694	g18694.t1	sense	intergenic	17593	same_strand	upstream
1	MSTRG.48119	MSTRG.48119.2	g17443	g17443.t1	antisense	intergenic	24151	divergent	upstream
0	MSTRG.48119	MSTRG.48119.2	g17442	g17442.t1	antisense	intergenic	28459	divergent	upstream
1	MSTRG.31852	MSTRG.31852.1	g11741	g11741.t1	sense	intergenic	8680	same_strand	upstream
1	MSTRG.54542	MSTRG.54542.1	g19749	g19749.t1	antisense	intergenic	30	convergent	downstream
0	MSTRG.54542	MSTRG.54542.1	g19750	g19750.t1	antisense	intergenic	917	divergent	upstream
0	MSTRG.54542	MSTRG.54542.1	g19751	g19751.t2	sense	intergenic	5853	same_strand	downstream
0	MSTRG.54542	MSTRG.54542.1	g19751	g19751.t1	sense	intergenic	5853	same_strand	downstream
0	MSTRG.54542	MSTRG.54542.1	g19748	g19748.t1	sense	intergenic	3518	same_strand	upstream
0	MSTRG.54542	MSTRG.54542.1	g19747	g19747.t1	antisense	intergenic	6060	convergent	downstream
1	MSTRG.35250	MSTRG.35250.47	g12893	g12893.t1	antisense	genic	0	containing	intronic
0	MSTRG.35250	MSTRG.35250.47	g12894	g12894.t1	sense	intergenic	5522	same_strand	downstream
0	MSTRG.35250	MSTRG.35250.47	g12892	g12892.t1	antisense	genic	0	containing	intronic
0	MSTRG.35250	MSTRG.35250.47	g12895	g12895.t1	sense	intergenic	5548	same_strand	downstream
1	MSTRG.10409	MSTRG.10409.1	g3609	g3609.t1	sense	intergenic	10500	same_strand	downstream
0	MSTRG.10409	MSTRG.10409.1	g3610	g3610.t1	antisense	intergenic	14732	convergent	downstream
0	MSTRG.10409	MSTRG.10409.1	g3611	g3611.t1	sense	intergenic	16632	same_strand	upstream
1	MSTRG.3135	MSTRG.3135.2	g1121	g1121.t1	antisense	intergenic	18626	divergent	upstream
0	MSTRG.3135	MSTRG.3135.2	g1120	g1120.t1	sense	intergenic	19230	same_strand	upstream
1	MSTRG.8118	MSTRG.8118.1	g2875	g2875.t1	sense	intergenic	6409	same_strand	downstream
1	MSTRG.10888	MSTRG.10888.1	g3773	g3773.t1	sense	intergenic	5676	same_strand	downstream
1	MSTRG.38348	MSTRG.38348.1	g13928	g13928.t1	antisense	genic	0	nested	intronic
0	MSTRG.38348	MSTRG.38348.1	g13929	g13929.t1	sense	intergenic	6428	same_strand	upstream
0	MSTRG.38348	MSTRG.38348.1	g13929	g13929.t2	sense	intergenic	6428	same_strand	upstream
0	MSTRG.38348	MSTRG.38348.1	g13927	g13927.t1	sense	intergenic	6750	same_strand	downstream
1	MSTRG.33609	MSTRG.33609.1	g12402	g12402.t1	sense	intergenic	21586	same_strand	downstream
0	MSTRG.33609	MSTRG.33609.1	g12402	g12402.t2	sense	intergenic	21602	same_strand	downstream
1	MSTRG.3497	MSTRG.3497.1	g1249	g1249.t1	sense	intergenic	5589	same_strand	downstream
0	MSTRG.3497	MSTRG.3497.1	g1250	g1250.t1	sense	intergenic	8163	same_strand	downstream
0	MSTRG.3497	MSTRG.3497.1	g1250	g1250.t2	sense	intergenic	8163	same_strand	downstream
1	MSTRG.37334	MSTRG.37334.1	g13600	g13600.t2	antisense	genic	0	nested	intronic
0	MSTRG.37334	MSTRG.37334.1	g13599	g13599.t1	sense	intergenic	4898	same_strand	upstream
0	MSTRG.37334	MSTRG.37334.1	g13600	g13600.t1	antisense	genic	0	nested	intronic
0	MSTRG.37334	MSTRG.37334.1	g13598	g13598.t1	sense	intergenic	8692	same_strand	upstream
1	MSTRG.12150	MSTRG.12150.1	g4289	g4289.t1	sense	intergenic	3690	same_strand	upstream
0	MSTRG.12150	MSTRG.12150.1	g4288	g4288.t1	antisense	intergenic	8355	convergent	downstream
0	MSTRG.12150	MSTRG.12150.1	g4290	g4290.t1	antisense	intergenic	9844	divergent	upstream
0	MSTRG.12150	MSTRG.12150.1	g4290	g4290.t2	antisense	intergenic	9775	divergent	upstream
