qry_id	len
MSTRG.41829.1	449
MSTRG.41447.3	289
MSTRG.41322.1	412
MSTRG.41814.3	326
MSTRG.40692.1	461
MSTRG.41195.4	951
MSTRG.40689.2	423
MSTRG.41744.1	306
MSTRG.40931.1	1458
MSTRG.40931.2	773
MSTRG.41078.1	788
MSTRG.41074.1	221
MSTRG.40681.1	886
MSTRG.41447.4	377
MSTRG.41497.1	406
MSTRG.40698.1	435
MSTRG.41429.1	387
MSTRG.41611.1	861
MSTRG.41250.1	396
MSTRG.40928.1	445
MSTRG.41763.1	1197
MSTRG.41636.1	257
MSTRG.41814.1	1251
MSTRG.40683.1	555
MSTRG.41559.1	866
MSTRG.41695.1	584
MSTRG.41145.1	1110
MSTRG.41708.1	1773
MSTRG.40716.1	325
MSTRG.41648.1	267
MSTRG.40780.2	428
MSTRG.41774.1	283
MSTRG.40739.1	572
MSTRG.40780.1	453
MSTRG.41838.4	632
MSTRG.41280.1	814
MSTRG.41243.1	877
MSTRG.41748.1	240
MSTRG.41226.1	880
MSTRG.40990.1	352
MSTRG.41014.1	439
MSTRG.41016.1	499
MSTRG.41195.6	756
MSTRG.41199.1	622
MSTRG.40683.4	356
MSTRG.41131.2	308
MSTRG.41372.1	254
MSTRG.41560.1	996
MSTRG.41311.1	205
MSTRG.41589.1	355
MSTRG.40913.1	244
MSTRG.41765.1	419
MSTRG.41814.2	598
MSTRG.41599.1	347
MSTRG.41140.1	626
MSTRG.41771.4	377
MSTRG.40930.1	224
MSTRG.40808.1	295
MSTRG.41461.2	822
MSTRG.41771.5	210
MSTRG.41040.1	324
MSTRG.40683.3	552
MSTRG.41439.2	311
MSTRG.41772.1	211
MSTRG.41093.1	635
MSTRG.41447.1	543
MSTRG.41193.1	258
MSTRG.40659.1	239
MSTRG.40715.1	201
MSTRG.41327.1	290
MSTRG.41447.2	268
MSTRG.41225.2	416
MSTRG.41603.2	611
MSTRG.41007.3	960
MSTRG.41471.1	726
MSTRG.41124.1	237
MSTRG.41758.1	867
MSTRG.41217.1	437
MSTRG.41162.1	597
MSTRG.41330.1	212
MSTRG.40843.2	532
MSTRG.41043.1	209
MSTRG.41362.1	317
MSTRG.41125.1	465
MSTRG.40683.2	734
MSTRG.40834.1	289
MSTRG.41471.2	662
MSTRG.41640.1	961
MSTRG.41351.1	214
MSTRG.41840.1	428
MSTRG.41708.2	1382
MSTRG.41439.1	626
MSTRG.41075.1	699
MSTRG.41367.1	898
MSTRG.40728.1	385
MSTRG.41538.1	263
MSTRG.41830.1	424
MSTRG.41315.1	202
MSTRG.41326.1	256
MSTRG.41603.1	619
MSTRG.41015.1	1112
MSTRG.40992.1	479
MSTRG.40885.1	365
MSTRG.41295.1	338
MSTRG.41051.1	249
MSTRG.41135.1	515
MSTRG.41123.1	503
MSTRG.41082.1	671
MSTRG.41814.10	893
MSTRG.41471.3	653
MSTRG.40840.3	936
MSTRG.41783.1	362
MSTRG.41458.1	400
MSTRG.41073.1	293
MSTRG.40735.1	618
MSTRG.40850.1	579
MSTRG.41135.2	426
MSTRG.40749.1	472
MSTRG.41743.1	332
MSTRG.41336.1	268
MSTRG.41794.1	454
MSTRG.41446.1	478
MSTRG.41295.2	251
MSTRG.40843.3	483
MSTRG.41077.1	528
MSTRG.41313.2	320
MSTRG.41323.1	392
MSTRG.41218.1	603
MSTRG.41430.1	277
MSTRG.40756.1	410
MSTRG.41090.1	362
MSTRG.41490.1	621
MSTRG.40716.2	282
MSTRG.41801.1	611
MSTRG.40729.1	394
MSTRG.41814.5	544
MSTRG.40855.1	766
MSTRG.41818.1	252
MSTRG.42033.2	556
MSTRG.42692.1	1110
MSTRG.42769.1	200
MSTRG.42091.1	229
MSTRG.41898.1	297
MSTRG.42572.4	398
MSTRG.42350.1	401
MSTRG.42728.1	1034
MSTRG.42450.1	263
MSTRG.42598.1	603
MSTRG.42561.1	210
MSTRG.42023.1	398
MSTRG.42338.1	418
MSTRG.42371.2	630
MSTRG.42046.2	589
MSTRG.42754.2	349
MSTRG.42119.2	237
MSTRG.42805.1	707
MSTRG.42648.1	370
MSTRG.42018.16	1741
MSTRG.42565.1	358
MSTRG.42337.1	516
MSTRG.42331.1	269
MSTRG.42018.8	798
MSTRG.42018.12	562
MSTRG.42325.1	430
MSTRG.42322.2	363
MSTRG.42410.1	634
MSTRG.42486.1	238
MSTRG.42019.3	1497
MSTRG.42624.1	885
MSTRG.42665.1	1167
MSTRG.41854.1	291
MSTRG.41991.1	507
MSTRG.42837.1	325
MSTRG.42662.8	888
MSTRG.42406.1	475
MSTRG.42707.1	815
MSTRG.42805.2	711
MSTRG.42626.1	300
MSTRG.42018.15	443
MSTRG.42322.1	1618
MSTRG.42046.1	411
MSTRG.42389.1	584
MSTRG.42119.1	407
MSTRG.42268.2	521
MSTRG.42632.1	329
MSTRG.41913.1	368
MSTRG.42091.2	229
MSTRG.42571.1	471
MSTRG.41879.1	742
MSTRG.42503.1	695
MSTRG.42522.2	688
MSTRG.42323.1	551
MSTRG.42018.10	512
MSTRG.42746.2	978
MSTRG.42112.1	362
MSTRG.42658.1	271
MSTRG.42404.1	981
MSTRG.41914.1	574
MSTRG.42417.1	549
MSTRG.42652.1	617
MSTRG.42487.5	531
MSTRG.42114.1	400
MSTRG.42605.1	381
MSTRG.42018.2	732
MSTRG.42761.9	668
MSTRG.42292.1	431
MSTRG.42018.11	591
MSTRG.42436.3	1156
MSTRG.42095.1	862
MSTRG.42761.3	788
MSTRG.42257.1	399
MSTRG.41944.1	471
MSTRG.42452.1	442
MSTRG.42451.2	338
MSTRG.42559.1	331
MSTRG.42019.2	1901
MSTRG.42355.1	425
MSTRG.42048.1	327
MSTRG.42018.4	893
MSTRG.41892.1	633
MSTRG.42726.1	340
MSTRG.42399.1	287
MSTRG.42572.1	726
MSTRG.42399.2	245
MSTRG.42436.4	1103
MSTRG.42001.1	1264
MSTRG.42033.1	573
MSTRG.42805.3	499
MSTRG.42451.1	863
MSTRG.42018.6	668
MSTRG.42674.1	467
MSTRG.42728.5	952
MSTRG.42771.1	1022
MSTRG.42116.1	963
MSTRG.42365.1	565
MSTRG.42165.1	595
MSTRG.42295.1	477
MSTRG.42337.2	516
MSTRG.41968.1	200
MSTRG.42286.1	317
MSTRG.42773.1	311
MSTRG.42436.5	575
MSTRG.42357.1	722
MSTRG.41874.1	252
MSTRG.42029.1	316
MSTRG.42018.3	787
MSTRG.42018.9	862
MSTRG.42293.2	896
MSTRG.42491.1	483
MSTRG.42321.1	237
MSTRG.42150.1	517
MSTRG.42052.1	691
MSTRG.42482.1	520
MSTRG.41920.1	310
MSTRG.42728.6	932
MSTRG.42761.5	408
MSTRG.42547.1	731
MSTRG.42468.13	223
MSTRG.42398.1	1239
MSTRG.41909.1	201
MSTRG.42806.1	355
MSTRG.42736.1	429
MSTRG.41994.4	304
MSTRG.42754.1	320
MSTRG.42018.7	904
MSTRG.42291.1	1363
MSTRG.42665.2	1513
MSTRG.43340.1	350
MSTRG.43112.2	587
MSTRG.43254.1	451
MSTRG.43798.1	265
MSTRG.43206.2	622
MSTRG.43792.3	1148
MSTRG.43283.1	541
MSTRG.43387.1	357
MSTRG.42862.3	942
MSTRG.43268.1	799
MSTRG.43147.3	1862
MSTRG.43276.2	837
MSTRG.43821.1	473
MSTRG.43319.3	925
MSTRG.42905.1	227
MSTRG.43985.2	422
MSTRG.43693.1	259
MSTRG.42888.1	619
MSTRG.42923.1	861
MSTRG.43522.1	792
MSTRG.43690.33	396
MSTRG.43820.1	233
MSTRG.43267.1	327
MSTRG.43282.1	346
MSTRG.42964.1	648
MSTRG.42972.1	1079
MSTRG.43509.1	325
MSTRG.43250.1	532
MSTRG.43276.1	317
MSTRG.43308.1	1236
MSTRG.42931.1	443
MSTRG.43725.8	286
MSTRG.43524.1	574
MSTRG.43690.35	700
MSTRG.43175.1	594
MSTRG.43634.1	937
MSTRG.42854.1	386
MSTRG.43322.1	637
MSTRG.42932.1	688
MSTRG.43338.1	650
MSTRG.43708.1	1007
MSTRG.43358.1	547
MSTRG.43298.1	458
MSTRG.42945.1	856
MSTRG.43643.1	441
MSTRG.43175.3	794
MSTRG.43018.1	395
MSTRG.43654.1	743
MSTRG.43655.1	1003
MSTRG.43367.12	557
MSTRG.43395.1	915
MSTRG.43658.1	476
MSTRG.43052.1	891
MSTRG.44007.1	696
MSTRG.43322.2	491
MSTRG.43175.4	477
MSTRG.43098.1	576
MSTRG.42863.1	287
MSTRG.43435.2	1032
MSTRG.43476.1	732
MSTRG.43681.1	615
MSTRG.43206.6	442
MSTRG.43649.1	243
MSTRG.43298.3	1223
MSTRG.42855.2	482
MSTRG.43510.2	357
MSTRG.43699.1	246
MSTRG.42937.1	715
MSTRG.43856.1	325
MSTRG.43936.1	622
MSTRG.43437.2	273
MSTRG.43690.28	457
MSTRG.42862.2	938
MSTRG.43696.1	227
MSTRG.43687.1	1091
MSTRG.43729.1	420
MSTRG.43107.1	429
MSTRG.43200.2	299
MSTRG.42940.1	924
MSTRG.43857.2	869
MSTRG.43518.1	681
MSTRG.43810.1	432
MSTRG.43739.2	590
MSTRG.43175.2	397
MSTRG.43206.3	611
MSTRG.43200.3	294
MSTRG.43900.1	222
MSTRG.43481.1	573
MSTRG.42947.1	389
MSTRG.43298.2	505
MSTRG.43675.2	386
MSTRG.43673.2	491
MSTRG.42971.1	1257
MSTRG.42870.1	788
MSTRG.42871.1	788
MSTRG.44017.1	486
MSTRG.44026.1	1049
MSTRG.43647.3	299
MSTRG.43537.1	270
MSTRG.43862.2	1129
MSTRG.43517.1	569
MSTRG.42913.1	257
MSTRG.42867.1	579
MSTRG.43510.1	499
MSTRG.43206.4	598
MSTRG.43704.1	434
MSTRG.43390.1	450
MSTRG.43695.1	200
MSTRG.43910.1	460
MSTRG.42875.1	292
MSTRG.43725.13	324
MSTRG.43284.1	639
MSTRG.43662.1	736
MSTRG.43792.4	1217
MSTRG.43671.1	777
MSTRG.42899.1	218
MSTRG.43367.11	529
MSTRG.42963.1	756
MSTRG.43232.1	310
MSTRG.43229.1	832
MSTRG.43360.1	513
MSTRG.43274.1	795
MSTRG.42864.1	227
MSTRG.43293.1	319
MSTRG.43365.1	338
MSTRG.43725.3	1054
MSTRG.43987.1	322
MSTRG.43470.2	751
MSTRG.43694.1	634
MSTRG.42872.1	326
MSTRG.43200.1	517
MSTRG.43382.1	564
MSTRG.42887.1	497
MSTRG.43077.1	843
MSTRG.43697.1	1016
MSTRG.43174.1	317
MSTRG.43690.31	468
MSTRG.42862.1	826
MSTRG.43511.1	334
MSTRG.43692.1	532
MSTRG.43206.7	425
MSTRG.43437.1	289
MSTRG.43129.1	550
MSTRG.43367.9	584
MSTRG.43147.1	1147
MSTRG.43288.1	506
MSTRG.43690.32	493
MSTRG.43202.1	642
MSTRG.43281.11	234
MSTRG.43516.1	218
MSTRG.43367.10	575
MSTRG.43206.1	699
MSTRG.43691.1	572
MSTRG.42874.2	557
MSTRG.43406.1	422
MSTRG.44493.1	785
MSTRG.44511.1	780
MSTRG.44457.1	1020
MSTRG.44264.1	386
MSTRG.44367.1	701
MSTRG.44040.1	852
MSTRG.44556.4	505
MSTRG.44200.1	795
MSTRG.44399.2	512
MSTRG.44055.1	1192
MSTRG.44309.1	296
MSTRG.44254.1	415
MSTRG.44271.1	476
MSTRG.44399.1	520
MSTRG.44376.1	369
MSTRG.44326.1	258
MSTRG.44284.1	274
MSTRG.44552.1	457
MSTRG.44539.1	511
MSTRG.44078.2	223
MSTRG.44417.1	1375
MSTRG.44765.2	219
MSTRG.44160.1	208
MSTRG.44078.1	237
MSTRG.44471.1	555
MSTRG.44556.1	836
MSTRG.44524.1	515
MSTRG.44765.1	465
MSTRG.44243.1	973
MSTRG.44045.3	420
MSTRG.44260.1	708
MSTRG.44327.1	364
MSTRG.44177.1	479
MSTRG.44077.1	254
MSTRG.44389.1	300
MSTRG.44556.3	839
MSTRG.44768.1	727
MSTRG.44077.2	489
MSTRG.44028.1	272
MSTRG.44169.1	252
MSTRG.44552.2	450
MSTRG.44062.1	295
MSTRG.44402.1	363
MSTRG.44419.2	738
MSTRG.44394.1	565
MSTRG.44111.24	689
MSTRG.44395.1	411
MSTRG.44202.1	310
MSTRG.44226.2	994
MSTRG.44489.1	1031
MSTRG.44316.2	481
MSTRG.44289.2	269
MSTRG.44071.1	404
MSTRG.44556.2	839
MSTRG.44213.1	524
MSTRG.44767.1	227
MSTRG.44088.1	526
MSTRG.44226.1	978
MSTRG.44773.1	1106
MSTRG.44288.1	1880
MSTRG.44506.1	514
MSTRG.44061.1	500
MSTRG.44316.1	528
MSTRG.44042.1	348
MSTRG.44251.1	858
MSTRG.44766.1	206
MSTRG.44419.1	1408
MSTRG.44506.2	528
MSTRG.44315.2	456
MSTRG.45548.6	3332
MSTRG.44591.2	516
MSTRG.44847.1	201
MSTRG.45116.1	646
MSTRG.45565.1	970
MSTRG.44696.1	890
MSTRG.44686.1	405
MSTRG.45593.1	274
MSTRG.45790.4	640
MSTRG.45669.2	215
MSTRG.45642.1	690
MSTRG.44816.1	245
MSTRG.45328.1	434
MSTRG.45513.1	644
MSTRG.45240.1	208
MSTRG.45251.2	389
MSTRG.45692.1	917
MSTRG.45741.1	249
MSTRG.44672.2	896
MSTRG.44781.2	614
MSTRG.44860.1	358
MSTRG.45439.1	538
MSTRG.45167.1	204
MSTRG.45548.9	1198
MSTRG.45641.1	537
MSTRG.45576.1	828
MSTRG.44672.4	258
MSTRG.45150.3	265
MSTRG.45227.1	217
MSTRG.44672.1	327
MSTRG.44941.1	495
MSTRG.45317.1	267
MSTRG.44677.1	458
MSTRG.45234.1	388
MSTRG.45675.2	222
MSTRG.45707.1	704
MSTRG.44933.1	341
MSTRG.45305.2	261
MSTRG.44781.1	633
MSTRG.45547.8	955
MSTRG.44946.1	509
MSTRG.44646.4	843
MSTRG.45520.1	876
MSTRG.45813.1	202
MSTRG.45719.1	619
MSTRG.44781.4	357
MSTRG.45548.2	488
MSTRG.45608.1	216
MSTRG.45150.1	557
MSTRG.45209.1	201
MSTRG.45444.2	242
MSTRG.44822.1	343
MSTRG.44806.5	494
MSTRG.44781.3	420
MSTRG.44778.1	2099
MSTRG.45548.24	296
MSTRG.44777.4	1457
MSTRG.44966.1	1444
MSTRG.45443.1	343
MSTRG.44920.1	952
MSTRG.45168.1	252
MSTRG.45518.1	913
MSTRG.45201.1	241
MSTRG.45548.5	255
MSTRG.45377.1	292
MSTRG.45434.2	940
MSTRG.45548.16	404
MSTRG.45779.1	561
MSTRG.45666.2	248
MSTRG.44668.1	283
MSTRG.44864.4	1028
MSTRG.45037.1	936
MSTRG.45492.4	1300
MSTRG.45788.6	552
MSTRG.45803.1	331
MSTRG.45799.1	216
MSTRG.44959.1	1261
MSTRG.45083.1	432
MSTRG.45794.1	284
MSTRG.44899.8	512
MSTRG.44777.3	3477
MSTRG.45384.1	304
MSTRG.44782.1	255
MSTRG.45525.1	369
MSTRG.44865.1	368
MSTRG.44932.1	345
MSTRG.45434.1	932
MSTRG.45055.1	444
MSTRG.45837.1	1266
MSTRG.45061.1	424
MSTRG.44981.1	638
MSTRG.45548.13	1768
MSTRG.45548.23	675
MSTRG.45548.3	461
MSTRG.45396.1	644
MSTRG.45444.1	385
MSTRG.45548.21	296
MSTRG.44672.3	320
MSTRG.44646.1	969
MSTRG.45548.15	944
MSTRG.44901.1	2101
MSTRG.45748.1	726
MSTRG.45575.10	548
MSTRG.44925.2	314
MSTRG.45425.1	326
MSTRG.45126.1	269
MSTRG.44650.1	1985
MSTRG.45150.2	549
MSTRG.45548.12	1972
MSTRG.45669.1	215
MSTRG.45782.1	319
MSTRG.45101.1	464
MSTRG.45793.1	321
MSTRG.45548.17	976
MSTRG.44908.1	1095
MSTRG.45269.1	233
MSTRG.45254.1	721
MSTRG.44955.1	1416
MSTRG.45548.14	2594
MSTRG.45528.1	740
MSTRG.45548.7	1654
MSTRG.44592.2	517
MSTRG.44684.1	358
MSTRG.45287.1	427
MSTRG.45548.20	2007
MSTRG.44727.1	502
MSTRG.45548.22	581
MSTRG.44835.1	254
MSTRG.45251.1	310
MSTRG.45371.1	415
MSTRG.45282.1	565
MSTRG.44933.2	341
MSTRG.45548.10	4408
MSTRG.45102.1	908
MSTRG.44709.1	731
MSTRG.44900.3	313
MSTRG.45388.20	1129
MSTRG.44966.2	381
MSTRG.45072.1	354
MSTRG.44903.7	480
MSTRG.44832.1	248
MSTRG.45406.1	1213
MSTRG.45086.1	795
MSTRG.44975.1	582
MSTRG.45213.1	206
MSTRG.44864.2	949
MSTRG.45814.1	1343
MSTRG.45243.1	360
MSTRG.45561.1	1055
MSTRG.45111.1	328
MSTRG.45158.1	575
MSTRG.45124.1	481
MSTRG.45252.1	218
MSTRG.45804.1	200
MSTRG.44777.1	5826
MSTRG.45548.11	812
MSTRG.45098.1	384
MSTRG.45675.1	222
MSTRG.45305.1	615
MSTRG.45038.1	653
MSTRG.45343.1	449
MSTRG.45666.1	328
MSTRG.44900.2	515
MSTRG.45559.1	465
MSTRG.45548.19	2481
MSTRG.45526.1	1183
MSTRG.44806.4	389
MSTRG.44899.7	358
MSTRG.44662.1	722
MSTRG.44788.1	418
MSTRG.45160.1	434
MSTRG.45250.1	200
MSTRG.45657.1	427
MSTRG.44886.1	452
MSTRG.45548.8	1806
MSTRG.44704.1	283
MSTRG.46158.2	852
MSTRG.46086.1	593
MSTRG.45849.1	378
MSTRG.45935.1	800
MSTRG.46113.1	2867
MSTRG.46031.2	524
MSTRG.46001.1	627
MSTRG.46174.3	264
MSTRG.46093.1	456
MSTRG.45832.1	397
MSTRG.46031.1	558
MSTRG.46015.10	1581
MSTRG.45901.24	1366
MSTRG.46187.1	758
MSTRG.46152.1	429
MSTRG.46114.1	1715
MSTRG.46158.3	1252
MSTRG.45939.1	920
MSTRG.45901.23	1044
MSTRG.45940.8	668
MSTRG.45901.31	1425
MSTRG.46093.3	258
MSTRG.46015.6	364
MSTRG.46186.10	442
MSTRG.45901.26	1050
MSTRG.45901.35	1439
MSTRG.45901.40	828
MSTRG.46142.1	441
MSTRG.45901.28	1008
MSTRG.46160.1	588
MSTRG.45901.34	395
MSTRG.45901.32	834
MSTRG.46113.2	1767
MSTRG.45940.4	553
MSTRG.46094.1	1042
MSTRG.46018.1	787
MSTRG.45942.2	321
MSTRG.46037.4	479
MSTRG.45901.30	1115
MSTRG.45901.18	1259
MSTRG.45991.1	315
MSTRG.46194.1	230
MSTRG.46033.1	347
MSTRG.46069.1	753
MSTRG.46130.1	958
MSTRG.46093.2	255
MSTRG.45850.1	391
MSTRG.45856.1	438
MSTRG.45940.5	553
MSTRG.46176.4	833
MSTRG.46103.2	322
MSTRG.45918.1	396
MSTRG.46019.3	655
MSTRG.45901.25	1236
MSTRG.45903.1	403
MSTRG.46158.4	1122
MSTRG.46167.1	305
MSTRG.45842.1	660
MSTRG.45901.41	823
MSTRG.45901.42	1105
MSTRG.45955.3	591
MSTRG.45939.2	902
MSTRG.45843.1	617
MSTRG.45901.38	1050
MSTRG.45901.29	1050
MSTRG.45901.22	1431
MSTRG.46152.2	565
MSTRG.46012.1	432
MSTRG.45901.27	1109
MSTRG.45820.2	794
MSTRG.45940.6	335
MSTRG.45941.3	344
MSTRG.46015.1	517
MSTRG.46019.1	576
MSTRG.45941.2	349
MSTRG.45901.19	1267
MSTRG.45944.1	557
MSTRG.45901.37	1050
MSTRG.46000.2	949
MSTRG.46148.1	603
MSTRG.46051.1	488
MSTRG.46192.1	643
MSTRG.45880.2	306
MSTRG.46140.2	512
MSTRG.46158.1	1340
MSTRG.46062.2	347
MSTRG.45939.4	413
MSTRG.45901.21	1326
MSTRG.46166.1	304
MSTRG.45904.1	370
MSTRG.46120.1	904
MSTRG.45940.3	408
MSTRG.45942.1	1490
MSTRG.46027.1	461
MSTRG.45939.3	513
MSTRG.45901.36	833
MSTRG.45901.20	1115
MSTRG.45901.39	833
MSTRG.45859.1	1147
MSTRG.45901.33	1516
MSTRG.46810.63	664
MSTRG.46810.32	831
MSTRG.46204.1	1354
MSTRG.46279.3	534
MSTRG.46229.1	555
MSTRG.46273.6	577
MSTRG.46271.1	364
MSTRG.46263.1	265
MSTRG.46272.1	361
MSTRG.46253.1	364
MSTRG.46287.4	361
MSTRG.46211.1	679
MSTRG.46276.1	608
MSTRG.46282.1	1278
MSTRG.46287.3	675
MSTRG.46286.1	216
MSTRG.46244.1	522
MSTRG.46351.1	361
MSTRG.46304.1	272
MSTRG.46335.1	340
MSTRG.46366.3	365
MSTRG.46306.1	786
MSTRG.46301.2	848
MSTRG.46305.1	630
MSTRG.46324.1	868
MSTRG.46310.2	869
MSTRG.46309.3	967
MSTRG.46321.1	651
MSTRG.46351.2	536
MSTRG.46301.1	1014
MSTRG.46486.18	688
MSTRG.46480.3	402
MSTRG.46486.13	416
MSTRG.46486.10	614
MSTRG.46486.8	433
MSTRG.46486.4	513
MSTRG.46486.12	543
MSTRG.46486.3	478
MSTRG.46486.19	325
MSTRG.46486.11	781
MSTRG.46486.22	537
MSTRG.46486.17	509
MSTRG.46453.1	214
MSTRG.46488.1	232
MSTRG.46473.1	206
MSTRG.46484.1	248
MSTRG.46372.2	503
MSTRG.46486.5	680
MSTRG.46441.1	1104
MSTRG.46486.24	322
MSTRG.46486.16	321
MSTRG.46486.1	684
MSTRG.46470.1	382
MSTRG.46465.1	547
MSTRG.46469.2	3002
MSTRG.46486.21	505
MSTRG.46486.6	715
MSTRG.46486.23	458
MSTRG.46368.1	670
MSTRG.46455.1	204
MSTRG.46486.20	526
MSTRG.46486.7	433
MSTRG.46388.1	280
MSTRG.46486.9	365
MSTRG.46442.1	595
MSTRG.46427.1	868
MSTRG.46486.14	289
MSTRG.46447.1	353
MSTRG.46490.1	690
MSTRG.46486.15	487
MSTRG.46486.2	656
MSTRG.46779.1	353
MSTRG.46607.3	415
MSTRG.46721.1	1591
MSTRG.46592.1	1023
MSTRG.46768.1	335
MSTRG.46554.1	221
MSTRG.46593.1	1110
MSTRG.46599.2	688
MSTRG.46673.1	1000
MSTRG.46741.1	227
MSTRG.46599.3	421
MSTRG.46790.2	345
MSTRG.46599.1	264
MSTRG.46763.1	743
MSTRG.46503.1	324
MSTRG.46592.5	1090
MSTRG.46757.1	834
MSTRG.46512.1	307
MSTRG.46771.3	1141
MSTRG.46771.2	1189
MSTRG.46597.2	597
MSTRG.46547.1	229
MSTRG.46598.1	263
MSTRG.46715.1	360
MSTRG.46714.2	629
MSTRG.46780.1	626
MSTRG.46600.1	232
MSTRG.46771.1	1129
MSTRG.46742.1	412
MSTRG.46583.1	230
MSTRG.46790.1	279
MSTRG.46957.1	334
MSTRG.46854.9	287
MSTRG.46882.1	853
MSTRG.46803.1	217
MSTRG.47122.2	363
MSTRG.47026.1	631
MSTRG.46923.1	242
MSTRG.47109.1	472
MSTRG.47122.1	677
MSTRG.47053.1	1084
MSTRG.46873.1	1905
MSTRG.46944.1	656
MSTRG.47019.1	623
MSTRG.47080.1	272
MSTRG.47066.1	551
MSTRG.47214.1	1046
MSTRG.47204.1	239
MSTRG.46802.10	280
MSTRG.46972.1	200
MSTRG.46960.3	443
MSTRG.47159.1	618
MSTRG.47167.1	611
MSTRG.47193.1	671
MSTRG.46935.10	670
MSTRG.46802.9	862
MSTRG.47056.1	546
MSTRG.47197.1	226
MSTRG.46822.1	533
MSTRG.47178.1	1194
MSTRG.46913.1	211
MSTRG.46931.1	1069
MSTRG.46888.10	1176
MSTRG.47009.1	218
MSTRG.47136.2	510
MSTRG.46854.7	313
MSTRG.46886.1	264
MSTRG.46940.3	918
MSTRG.47002.1	454
MSTRG.46888.11	1176
MSTRG.46882.3	1466
MSTRG.47058.1	294
MSTRG.47134.1	285
MSTRG.47133.1	224
MSTRG.46882.2	2081
MSTRG.47071.1	242
MSTRG.47102.1	344
MSTRG.46971.1	458
MSTRG.47167.2	598
MSTRG.46808.2	359
MSTRG.47047.1	310
MSTRG.47136.1	1030
MSTRG.46831.1	825
MSTRG.46984.1	549
MSTRG.47345.1	423
MSTRG.47354.1	1028
MSTRG.47351.1	205
MSTRG.47259.1	428
MSTRG.47279.1	372
MSTRG.47253.1	529
MSTRG.47254.2	209
MSTRG.47242.1	804
MSTRG.47262.1	304
MSTRG.47253.3	227
MSTRG.47341.1	405
MSTRG.47238.1	815
MSTRG.47219.1	295
MSTRG.47363.1	1405
MSTRG.47228.2	317
MSTRG.47209.1	789
MSTRG.47273.1	377
MSTRG.47356.1	565
MSTRG.47352.1	394
MSTRG.47254.1	334
MSTRG.47401.1	271
MSTRG.47337.1	407
MSTRG.47402.1	380
MSTRG.47278.8	1032
MSTRG.47251.6	1643
MSTRG.47375.1	905
MSTRG.47212.1	265
MSTRG.47538.1	1500
MSTRG.47480.1	626
MSTRG.47539.1	885
MSTRG.47685.1	367
MSTRG.47587.1	270
MSTRG.47449.1	266
MSTRG.47611.1	309
MSTRG.47596.1	457
MSTRG.47603.1	503
MSTRG.47581.1	1367
MSTRG.47447.3	428
MSTRG.47447.2	661
MSTRG.47545.1	324
MSTRG.47548.2	1220
MSTRG.47508.1	245
MSTRG.47639.1	358
MSTRG.47447.1	679
MSTRG.47671.1	256
MSTRG.47555.1	373
MSTRG.47438.2	271
MSTRG.47599.1	324
MSTRG.47597.1	544
MSTRG.47570.1	235
MSTRG.47533.2	881
MSTRG.47429.1	375
MSTRG.47561.2	464
MSTRG.47540.1	251
MSTRG.47667.1	1045
MSTRG.47643.1	223
MSTRG.47607.1	226
MSTRG.47565.1	844
MSTRG.47448.2	640
MSTRG.47507.3	463
MSTRG.47680.1	959
MSTRG.47612.2	601
MSTRG.47680.2	959
MSTRG.47441.1	576
MSTRG.47442.1	1592
MSTRG.47498.1	597
MSTRG.47486.1	640
MSTRG.47448.1	660
MSTRG.47765.1	409
MSTRG.47823.3	850
MSTRG.47916.1	296
MSTRG.47862.1	506
MSTRG.48202.1	232
MSTRG.47823.1	559
MSTRG.48033.2	267
MSTRG.48021.2	651
MSTRG.47763.1	303
MSTRG.47998.1	504
MSTRG.47926.2	725
MSTRG.47879.2	259
MSTRG.47771.1	861
MSTRG.47823.4	456
MSTRG.47783.1	939
MSTRG.47925.1	249
MSTRG.48044.1	981
MSTRG.47937.1	657
MSTRG.47898.1	735
MSTRG.47995.1	376
MSTRG.48005.1	220
MSTRG.47899.1	288
MSTRG.47803.1	456
MSTRG.47735.1	608
MSTRG.48041.1	264
MSTRG.48033.1	472
MSTRG.48006.1	596
MSTRG.47878.3	1593
MSTRG.47878.2	3091
MSTRG.48037.1	843
MSTRG.47826.2	234
MSTRG.47823.2	464
MSTRG.48021.3	537
MSTRG.47785.1	297
MSTRG.47746.1	711
MSTRG.48001.1	276
MSTRG.47825.1	823
MSTRG.47926.4	346
MSTRG.47791.1	412
MSTRG.47784.1	1176
MSTRG.48003.1	1756
MSTRG.47823.5	841
MSTRG.48161.2	595
MSTRG.48227.1	348
MSTRG.48171.1	466
MSTRG.48212.1	747
MSTRG.48224.2	1000
MSTRG.48212.2	679
MSTRG.48067.1	919
MSTRG.48119.1	554
MSTRG.48217.1	787
MSTRG.48095.1	380
MSTRG.48136.1	1016
MSTRG.48119.2	522
MSTRG.48224.3	544
MSTRG.48224.4	653
MSTRG.48132.2	1329
MSTRG.48071.1	211
MSTRG.48120.1	693
MSTRG.48258.1	341
MSTRG.48182.1	325
MSTRG.48067.2	933
MSTRG.48236.1	316
MSTRG.48135.1	286
MSTRG.48161.1	1117
MSTRG.48155.1	311
MSTRG.48209.1	223
MSTRG.48644.4	884
MSTRG.48758.2	588
MSTRG.48783.1	2066
MSTRG.48731.1	294
MSTRG.48498.1	265
MSTRG.48363.1	323
MSTRG.48415.1	618
MSTRG.48548.1	449
